Domain,Phylum,Class,Order,Family,Genus,Species,Abundance,Consortium,Date,Names,Freezer_Stock,Combined,Substrate,Freezer2
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfuricurvum,uncultured_bacterium,2.28972e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,2.3044e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Bosea_sp.,2.30607e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,2.30607e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.31152e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium_sp.,2.33433e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,2.33515e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,2.33515e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,2.33681e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,2.33681e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,NA,NA,NA,2.34454e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA,2.35134e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,2.35558e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,2.35558e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,2.36426e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,2.36431e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured_bacterium,2.37196e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,2.37196e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,2.37349e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,2.37349e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.37756e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_bacterium,2.37756e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,NA,2.37756e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_bacterium,2.3918e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.40187e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_bacterium,2.40187e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen,2.41087e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,2.42696e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,NA,2.42696e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,uncultured_bacterium,2.43629e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,NA,2.43629e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,2.43629e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.44361e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_rumen,2.44361e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,2.45404e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,2.46265e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.46713e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.46713e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,2.4704e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_bacterium,2.47079e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,2.47427e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,2.48397e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium_sp.,2.50016e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,2.50965e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium_sp.,2.5288e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,p-251-o5,uncultured_rumen,2.5288e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,uncultured_bacterium,2.52926e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,uncultured_bacterium,2.52993e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,NA,2.52993e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_bacterium,2.53403e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,2.5353e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,2.5353e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,2.54103e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,2.54267e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen,2.54267e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,uncultured_bacterium,2.54382e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,2.54382e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_sp.,2.56866e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,2.56962e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.56962e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,2.58946e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,2.59687e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA,2.60202e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,uncultured_bacterium,2.60872e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA,2.6336e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,2.66845e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.66874e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,2.68064e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,2.683e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,2.69346e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,2.70857e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,2.71248e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,2.71384e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,2.73546e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,2.74468e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_erythropolis,2.74468e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.76441e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium_sp.,2.77382e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA,2.77552e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,2.77669e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,2.79234e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_rumen,2.7978e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.80023e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,2.80636e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,NA,2.83987e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,2.85525e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,2.85733e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.86611e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA,NA,2.86611e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,2.87611e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,uncultured_bacterium,2.88709e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,2.89887e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,2.89887e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,uncultured_bacterium,2.90295e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,2.90403e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,2.93195e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,2.93561e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA,2.93561e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA,2.93561e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA,2.93893e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,NA,2.94164e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured_bacterium,2.94164e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,2.95988e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,2.96494e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA,2.97195e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA,2.99139e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,2.99801e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,3.00498e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,uncultured_bacterium,3.00615e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_sp.,3.00615e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,3.02223e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_rumen,3.02223e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,uncultured_bacterium,3.02266e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,3.03083e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA,3.0337e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,NA,3.038e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,3.04365e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,3.05161e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,3.05259e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,NA,3.05259e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli,3.05307e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,3.06568e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,3.06905e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA,3.0791e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,3.08391e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured_bacterium,3.10508e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA,3.1252e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,3.13706e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,3.16157e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA,3.17008e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,uncultured_bacterium,3.19555e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,NA,3.24784e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,3.26894e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,3.26915e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
